François-Xavier Garneau,,
Hans Glauber,96278301,
Rainer von Fieandt,41777968,
Graham White,76151482,
Bjarne Riis,172629950,
Alistair Darling,232527381,
Antonio Pennacchi,2686697,
Rustam Mašrukovič Kasymdžanov,38075067,
Ettore Ximenes,59374295,
Floyd Bennett,85748531,
Carlo Sgorlon,111157941,
Ronald Laing,14772266,
George Raft,32197210,
Barbara Jagellona,90877587,
Franz Grillparzer,12345937,
Jonathan Israel,100908195,
Herman Melville,27068555,
Maya Angelou,7386077,
William Dean Martin,210989150,
Steve Fossett,61805466,
Luciano Catenacci,120715500,
Stephen Root,56262543,
Martijn Spierenburg,85877876,
Jaime Paz Zamora,39551696,
Jack Higgins,86520128,
Carlo Maria Pedicini,89059777,
Louis Renou,36923583,
Paul E. Meehl,112174255,
Javier Lozano Barragán,31041284,
Federico II di Lotaringia,81224727,
Harri Holkeri,6188578,
Johannes Martini,66661850,
Rebiya Kadeer,70108140,
Ludwig Stumpfegger,25573253,
John Alcott,78468889,
Ñuflo de Chaves,,
René de Saussure,35919993,
Hariprasad Chaurasia,113938579,
Vittorio Catani,58066519,
Alessandro Pirzio Biroli,90207791,IT\ICCU\CUBV\093366
Georges Bernanos,44295297,
Patrick Gallagher,51466833,
Miguel Faílde,228385740,
Michael Shrieve,46947627,
Artur Rodziński,19866758,
Robert Gallo,9909137,
Vladimir Horowitz,105144775,
Igor' Vasil'evič Kurčatov,,
Paolo Pagani,62394483,
Wilhem Friedrich Riese,100922169,
Harry Chapin,38345030,
Bolesław Wieniawa-Długoszowski,,
Henry Savile,100218411,
Julianna Rose Mauriello,102360559,
Alfredo Stroessner,107542263,
Sharif Atkins,88488626,
Lena Horne,44453548,
Jeff Mills,85677805,
Tad Hilgenbrink,20009374,
Karel Čurda,85719591,
Christoph Friedrich Otto,5702079,
Giuseppe Paratore,10669513,
Manuel Domingo y Sol,86867761,
Edward Kynaston,26834879,
Ferdinand Gregorovius,17261628,
Charlie George,14725056,
Lilian Harvey,56796362,
Audrey Dana,29794388,
Giorgio di Meclemburgo-Strelitz,77121336,
Filomena Moretti,76520578,
Koushun Takami,74081064,
Ferdinando Martini,17276803,
Val Fitch,11592112,
Minor C. Keith,44233216,
Dick Butkus,18868876,
Enrico Colantoni,41507210,
Jacques d'Arthois,90823276,
Barbara Ann Scott,102875799,
Philippe Entremont,10033072,
Richard Belzer,101114021,
Egidio da Viterbo,62342111,
Hilde Bruch,39374482,
Aaron Kwok,27270332,
John King Davis,25444637,
Charles-Louis Havas,11516130,
Arminio,89588021,
Eckhart Tolle,87035036,
Federico Augusto I di Oldenburg,797739,
Chris Meledandri,230136365,
Vitale II Michiel,173661531,
Hans Vredeman de Vries,87173536,
Lolita Davidovich,85112126,
Cesare Pugni,59351015,
Pietro Martire Vermigli,95213458,
Cornelia Funke,79160979,
Gerhard Hennige,171409114,
Guillaume de Marcillat,251061333,
Camille Guérin,29663171,
Utente:3 L Castelli-Brescia/Sandbox,100164067,
John Kenneth Galbraith,95315718,
Luigi Rusca (architetto),28131438,IT\ICCU\SBNV\006726
Maha Vajiralongkorn,70393608,
Jan van Haensbergen,95853316,
Musa Cälil,72194026,
George Darwin,17289090,
Paul Tracy,106315116,
Oddone di Bayeux,69286527,
Bobby Windsor,130613391,
Erik Johan Stagnelius,49369000,
Albert Christoph Dies,22369241,
Johann David Heinichen,37102049,
Russell Gunn,71602861,
Isaac de Caus,40180090,
Matteo Renzi,81172321,IT\ICCU\LO1V\377718
François Mauriac,,
Taraji P. Henson,73602072,
Joachim Lemelsen,263769491,
Paul D'Amour,88096503,
Lakshmi Mittal,84251239,
A Martinez,95085789,
Samuel Loyd,35251516,
Bill S. Ballinger,31992374,
Ludwig Minelli,74648283,
Vincenzo Scaramuzza,159921324,
Caterina de' Medici,22213267,
Gen Paul,42112225,
Kenneth Koch,110467351,
Nikolai Tolstoy,73860764,
Linda Arvidson,69198708,
Johan Picardt,,
Karl von Einem,5682247,
Leo-Ferdinand Graf Henckel von Donnersmarck,95562780,
Albert Langen,,
Caterina Gabrielli,34649085,
Wilhelm Liebknecht,27081024,
Ted Moore,76090454,
Karl Ferdinand von Buol-Schauenstein,10639734,
Virginia Madsen,85097993,
Robert Elmer Horton,17604086,
Everett Case,16972447,
Falso Dimitri I di Russia,101891906,
Gitta Alpar,110497168,
Avishai Cohen,98429134,
Roberto de Mattei,71471739,
Rudolf Arnheim,100176482,
Cristiano di Danimarca,50036319,
Gioacchino Assereto,25670842,
Michail Pletnëv,42026349,
Lorenzo De Caro,32915481,
Barbara Kopple,10050931,
Chloe Jones,50324916,
Jan Cornelisz Vermeyen,13108333,
Kazimierz Pułaski,47567480,
Benjamin Collins Brodie,64760675,
Franciszek Macharski,89080081,
Curtis Harrington,95618807,
Humphrey Jennings,12318595,
Zé Roberto,37865863,
Michael Newman,122167062,
Gerhard Zadrobilek,59747401,
Rüstem Pascià,244049490,
Giovanni Nepomuceno,72185890,
Trento Longaretti,59889214,
Åsne Seierstad,,
Grant Morrison,60253177,
Luigi Guglielmo di Baden,88706673,
Manuel Tamayo y Baus,2518552,
Alessandro Bianchi (urbanista),41096023,
Alexander Levitzki,109667363,
Togo Renan Soares,77728838,
Robert Rusler,76526657,
Leopold Edelsheim,80496359,
Bonnie Wright,103571356,
Heinrich Moritz Gaede,25350919,
Earl Strom,48389623,
Vittorio Cecchi Gori,87051151,
Marco Porcio Catone Uticense,89426632,
Camillo Berneri,7487,
Olivia Munn,120422446,
Apparat,232309639,
Lawrence Gowan,77958183,
Nadia Gray,42031220,
Omar II ibn 'Abd al-'Aziz,47554647,
Alfred Wegener,64096502,
Jean Étienne Championnet,126945,
Agustín Edwards Eastman,24111478,
Jitka Válková,172871594,
Gordon Mitchell,56821137,
Tomáš Rosický,85307959,
Milton Resnick,45736067,
Mietta,146165795,IT\ICCU\UBOV\515519
Elia Abu Madi,76466686,
Paolo Meneguzzi,90545153,
Jorma Kaukonen,37118416,
Erkki Melartin,64195156,
Carmelo Psaila,19917052,
Viola Davis,29851079,
Keiko Abe,114906743,
Shauna Rolston,19547142,
Valerij Viktorovič Želobinskij,70962998,
Claudie Haigneré,,
Leonid Sobolev,205168993,
Alexandre Alexeieff,112098331,
Danilo Türk,84285578,
Michael Cole (psicologo),73920318,
Bob Saget,60340476,
Pietro Scalia,90314551,IT\ICCU\RMLV\039475
Edgar Honetschläger,,
Andrzej Kijowski,111687174,
George Marshall (regista),59270285,
András Schiff,114222908,
Louis Pauwels,68934008,
Bill Kaulitz,230720274,
James Clark McReynolds,72197108,
Mathurin-Léonard Duphot,171693421,
Valdis Birkavs,8752230,
Anders Fogh Rasmussen,54285384,
Kārlis Baumanis,,
Peter Handke,14771032,
Antonio Magliabechi,121651239,
Stephen Charnock,30373827,
Ctesia di Cnido,95224366,
Jacob Sprenger,9898142,
James Mirrlees,29603810,
Darío Castrillón Hoyos,,
Brigitte Hamann,71447706,
Pompeo Cannicciari,61811668,
José Clemente Orozco,17267526,
Dario Niccodemi,88066855,
Joe Biden,55438660,
Jessie Willcox Smith,52487925,
Bob Gale,89876932,
Jesse Eisenberg,54457043,
Luigi Tansillo,22279481,
Sukhwinder Singh,238225156,
Alex Ross,70578294,
William Wilde,64058170,
Emile Girardeau,114623314,
Carlo Federico di Baden,77107872,
Dylan e Cole Sprouse,34786818,
Christer Fuglesang,22126862,
Franz Süssmayr,,
Victor Buono,16209757,
Philippe Claudel,41988724,
Alcidamante,32134582,
Caterina di Bar,17226599,
Tamra Davis,233360469,
Felice Orsini,62350712,IT\ICCU\LO1V\074777
Francis Gary Powers,98129104,
George Fitzgerald Smoot,85654129,
Lucille Bremer,43304867,
Guglielmo il Bretone,71243685,
Johann Heinrich Rolle,59352113,
Boris Akunin,69107206,
Brook Taylor,73921270,
Giuseppe Valerga,69722694,
William Sulzer,26058425,
Naomi Foner,9515994,
Scott Caan,37125520,
George Harris,21547441,
Alberto Ascari,28154696,
Pierre Gobert,15045292,
Jacques Curie,59071602,
Allan Sandage,71392,
Benjamin Gompertz,37696540,
Asif Ali Zardari,38149358,
Helmut Dantine,22337037,
Hayden Coffin,41474578,
Martin Delrio,37014526,
Álvaro Gil-Robles,,
Xuánzàng,42634407,
Giuseppe Calasanzio,52484210,
Orazio Marinali,47848426,
Jacob Savery,10919460,
Joan Manuel Serrat,29727012,
John Pym,35252676,
Giuseppe Piazzi,69059990,IT\ICCU\TO0V\281080
Richard Brautigan,8169,
David Alexandre Winter,32184998,
Lucrezia Marinelli,98034230,
Antonino Salinas,772505,
John Romita Jr.,86761796,
Rodolfo di Anhalt-Zerbst,15504362,
David Magee,56347975,
Marina Berti,5192388,IT\ICCU\UBOV\546624
Paul Van Hoeydonck,93376615,
Simon Episcopius,88845230,
Enrico De Negri,74593425,
Michael Kitzelmann,5803512,
Marcelo Spínola y Maestre,57758002,
Mizuho Fukushima,110855105,
Vincenzo Grimani,89065442,
Eve Meyer,70928190,
Julius van Zuylen van Nijevelt,289295036,
J. F. Oberlin,46812078,
Lee Pace,38833476,
David Lodge (scrittore),56646220,
Thomas Andrews (ingegnere),75647781,
Ibn al-Qalanisi,30380146,
Alfred Reed,198631,
Toktogul Satylganov,33055543,
Forough Farrokhzad,39427379,
Mika Brzezinski,172490911,
Denny Doherty,7136679,
Herman Sörgel,,
Stephen Moyer,71210868,
Max Mallowan,54164963,
Pernilla Wiberg,63983647,
Laurence Ferreira Barbosa,21978986,
Felix Hamrin,130610988,
Cimone,208745201,
Hermann Weyl,64072393,
Louis-Marie Billé,,
George François Reuter,,
Eusebius Amort,76393752,
André Tardieu,19709239,
William Slim,73975540,
Pedro Reyes,47825739,
Pierre Cot,68937637,
Johann Heinrich Wilhelm Tischbein,61536450,
Giovanni Arpino,68945166,
Anite di Tegea,5724363,
Alexandre Millerand,4933893,
Joe Budden,61791128,
Carl Gustav Mosander,59865804,
Jonathan Davis,84965282,
Papa Pio VIII,68923521,
Ferdinand Heim,171512357,
Said Aql,100306641,
Paul Abbott,90895602,
Elisabeth Grümmer,,
Friedrich Ebert (padre),14820796,
Fred Jackman,46316333,
Karl Brugmann,41924823,
Venceslao del Sacro Romano Impero,72187208,
Arturo Giovannitti,47148906,
Jozef Maria Laurens Theo Cals,25699559,
Andocide,89643220,
Dwain Chambers,102600081,
Cecilia Muñoz,,
Magda Schneider,9853478,
Giovanni di Lorenzo,67392592,
Jacob B. Bakema,74646638,
Troy Donahue,2660953,
Christine Arnothy,121932644,
Giovanni I di Meclemburgo-Stargard,81312185,
Bruce LaBruce,107654688,
Juan O'Donojú,23463353,
Mara Corday,24914061,
René de Castries,39374787,
Martin Grech,80189144,
Richard Kern,158509,
Johannes Baptist Geisler,23209267,
Carolina di Baden,20482271,
Jean-Baptiste Belin,69200204,
Cissy Houston,72228333,
Patty Duke,40176524,
Marcello Viotti,117250582,
Si Mohand ou-Mhand,59077822,
Elzéar-Alexandre Taschereau,,
Nicolas Lucidel,5815065,
Gustav Hertz,74647624,
Tito Jackson,79613337,
George Frederick Pinto,17413046,
Keith Jardine,103552080,
Vanessa L. Williams,100242013,
Jena Malone,85597330,
Tonie Marshall,153791871,
Alexandra Ripley,7401028,
Jabra Ibrahim Jabra,4973443,
Fabio Capello,90333249,
Alberto de Mendoza,34374568,
Sven Nykvist,37136158,
Mai Zetterling,52496184,
Frans Andriessen,49399583,
James Gray,214130680,
Ernst Laqueur,15527671,
Andrea Bruschi,54371837,IT\ICCU\UBOV\309009
Kary Mullis,73953601,
Johann Daniel Titius,72127845,
Giuseppe Ferlendis,71577838,
Wissam Joubran,22383987,
Valentin Varennikov,38024649,
Georg Sars,18004137,
Mona Simpson (scrittrice),79061769,
Yeshayahu Leibowitz,91457475,
John McCook,87509300,
Carl-Gustav Arvid Rossby,4908294,
Slavko Avsenik,8268550,
Zheng He,72199054,
George Homans,54169164,
Claude Cohen-Tannoudji,17220922,
Luigi Chiarelli,59119819,
Justinus Darmojuwono,18816152,
Maria Caterina di Sant'Agostino,35352548,
Roger Scruton,99557480,
Henry Morgenthau Jr.,24627659,
Michel Barnier,225404505,
Michelangelo Grancini,,
Giovan Battista Bellaso,2376061,
Horst Krüger,,
Massimiliano Spinola,10624814,
Pisistrato,68246232,
Kailash Sankhala,8628722,
Florent Carton,19687367,
Gaspard Laurent Bayle,84790717,
Jean-Philippe Rameau,39563041,
Norman Foster (architetto),76453877,
Lee Morgan,115064720,
Marcel Duchamp,36917441,
Ngô Đình Nhu,53348769,
Marco Gerolamo Vida,,
Miguel Berrocal,79120018,
Ida McKinley,43427927,
Andreas Maislinger,180000504,
Joyce Cheng,186841118,
Irena Sendler,30613773,
Alfonso III delle Asturie,79056848,
Eugenio di Beauharnais,76491162,
Pierre Schoendoerffer,71397543,
Aram Il'ič Chačaturjan,19865761,
Charles Aznavour,64001137,
Joseph Priestley,9878624,
Edoardo II d'Inghilterra,25396559,
Red Allen,42024426,
Giovanni Legrenzi,37115920,
Brad Delp,27250316,
G. W. Bailey,49422916,
Erich Auerbach,41836053,
Obadja Sforno,29887312,
Camilo José Cela,,
Jules-Henri Vernoy de Saint-Georges,87736046,
Aidan Quinn,117741855,
Mike Clark (batterista),232703604,
Stefania Casini,85687442,
Leó Szilárd,51792743,
Egon Bondy,2539712,
Luciano Canfora,56623845,
Carla Bruni,76126452,
Franz Kline,61808410,
Asha Puthli,73068251,
Johann Joachim Winckelmann,64019631,
Christoph Dientzenhofer,77109739,
Son House,7579212,
Gustave Courbet,22160734,
Eduard Bendemann,7659136,
Eddie Cantor,27180183,
Santiago Mariño,16793073,
Anna Galiena,61740055,
Michael Donald,63436954,
António de Andrade,76366933,
Karena Lam,58892054,
Jacques Feyder,100242928,
William Moulton Marston,10017782,
Gia Carangi,27878375,
John Taylor (medico),30308353,
Knut Wicksell,39438102,
Concha Piquer,36021582,
"Richard Howe, 1º conte Howe",37796225,
David Blackwell,56684356,
Frank Borzage,114514919,
Shadi Ghadirian,81168570,
Giovanni Minzoni,67366837,
David Dudley-Field,41934764,
Paul Dukas,42025062,
Willis Hall,86445377,
Enrico VII del Sacro Romano Impero,15561140,
Eric Johnson,84247791,
Tina Weymouth,227820576,
Lino Liviabella,51894978,
Hans Günter Winkler,,
Megumi Mizusawa,69160540,
Adolph Edward Borie,22018345,
Pietro Bardellino,95753780,
Flora Robson,32199161,
Ottilia di Alsazia,70432350,
Néstor Almendros,111162523,
Steve Cochran,42031443,
Graeme Garden,71598387,
Mako (attore),81535998,
Santi Buglioni,67642680,
Miloslav Mečíř,84046578,
Péter Pázmány,54189591,
Panagiotis Pipinelis,37916629,
Julie Newmar,68534071,
William Bernbach,79411278,
Alessandro Etolo,62342148,
Nils Gabriel Sefström,27854178,
Bergognone,61396215,
Michael Rymer,46969048,
Artur da Silva Bernardes,64030469,
Elisabetta Guglielmina di Württemberg,,
Kalevi Sorsa,18512984,
Peter Rice,36957797,
Ėduard Ivanovič Totleben,,
Egon Eiermann,10640142,
Jean de Lattre de Tassigny,17233942,
Robert Grubbs,44579811,
Anthony Delon,56819511,
Angela Portaluri,168437130,
Andrew Sinclair,108434584,
Papa Onorio III,41848773,
Walerian Borowczyk,129919,
Ken Tyrrell,14136207,
Mihály Károlyi,14814914,
Antonin Mercié,42600729,
Felix Salten,32002588,
Luís Fernando Veríssimo,84493855,
Filippo II di Borgogna,45097475,
Matt Damon,85370363,
Johann W. Fück,72155846,
Stefano II di Baviera,81148218,
Mikio Sato,92178283,
Nils-Aslak Valkeapää,59247880,
Martina Arroyo,113812484,
Karl Gottlob Zumpt,37682546,
Pupo (cantante),85764188,
Takashi Paolo Nagai,92017950,
Jean Germain Drouais,59091578,
Johann van Beethoven,80351191,
Arbeo di Frisinga,,
Alfred von Schlieffen,27091713,
Johann Joseph Abert,59882076,
Sutoku,68849811,
Kees Boeke,32182601,
Hans-Jürgen Dörner,,
Charles Thompson (jazz),10034935,
Peppino Di Capri,57697001,
Charles Beaumont,10043464,
Giovanni Piana,19757090,IT\ICCU\CFIV\083739
Karl Wilhelm Reinmuth,37666938,
Andrew Eldritch,87283576,
Adolfo di Osnabrück,,
Will Geer,7615653,
Brad Pitt,12462881,
Tiny Sandford,57685278,
Erich Leo Lehmann,101824349,
Ulisse Dini,54220409,IT\ICCU\CFIV\105189
Gaspar Melchor de Jovellanos,88937355,
Elisabeth Röhm,,
Chick Corea,37337806,
Josh Lewsey,100755410,
Walter Kasper,95195775,
Ladislav Josef Čelakovský,60861229,
Trevor Horn,13365362,
Colomanno d'Ungheria,52496109,
Francis Grant,22921949,
Matt Schulze,45172943,
Chantal Petitclerc,106553009,
Baltazar Enrique Porras Cardozo,69045295,
Philippe Leclerc de Hauteclocque,76318700,
Gustav Radde,7460812,
Rúhíyyih Khanum,525499,
Ken Gampu,19627162,
Philippe Starck,29571218,
Oten Shimokawa,62999496,
Adolphe Messimy,2512632,
John Patrick Foley,72281716,
Jun Negami,206966914,
Mark Occhilupo,108116909,
Leone Caetani,30334328,
Debbi Morgan,68563094,
Carlo Simi,51470095,
Pedro Lascuráin,26454885,
Charles Amyot,5050254,
Truman Handy Newberry,77907049,
Claudio I di Guisa,47654865,
Arturo Tudor,137959871,
Vincent Castellanos,64317234,
Max Weber,100180950,
Giuseppe Bertolucci,39570686,
Niccolò Ammaniti,56750998,
Eduard Taaffe,15562505,
Lee Strasberg,41870467,
Gatien de Courtilz de Sandras,100176290,
Brigida d'Irlanda,42658888,
Lukas Foss,97820402,
Michael Wong,100243101,
Toshinori Kondo,64216828,
Candido Amantini,90332099,IT\ICCU\SBLV\153648
Jacques de Molay,5363207,
Beniamino Gigli,76500176,IT\ICCU\ANAV\006838
Giuseppe Capotondi,169073780,
David Opatoshu,71072184,
Man Ray,7396101,
John Martin (pittore),92133015,
Zygmunt Berling,14828665,
Gordon Moore,265564053,
Lorenzo Albacete,1835279,
Tito Pomponio Attico,72184970,
Roemer Visscher,29882304,
Michail Aleksandrovič Romanov,46048893,
David Franzoni,71535547,
Taylor Hanson,223774319,
Heinrich Hoffmann (fotografo),32099473,
Juan Lindolfo Cuestas,26709885,
Tanita Tikaram,59272247,
"Henry Petty-Fitzmaurice, III marchese di Lansdowne",40134572,
Luiz Inácio Lula da Silva,98020187,
Paul Pelliot,73858373,
WC (rapper),12506536,
Ronald Lee Ermey,85643971,
Niccolò Acciaiuoli,,
Kwame Nkrumah-Acheampong,171711321,
Emily Brontë,,
Bartolo Longo,61555919,
Zoran Janjetov,56640649,
Mastro Giorgio Andreoli,69861908,
Mario Sereni,76501507,
Bobby Blotzer,85769393,
Robert John Strutt Rayleigh,92285179,
Alessandro Magno,88742742,
Paul Bourget,29530799,
Joe Lo Truglio,170317757,
David Callaham,86216159,
Samuel David Gross,12382379,
Vălko Červenkov,67355193,
Irvin Yeaworth,103225223,
Diego Valverde Villena,61178360,
Gerardus Heymans,77076852,
Peter Boyle,54335328,
Aurel Stein,88967071,
Laurence Tolhurst,227802954,
Ally Sheedy,79172581,
Françoise Sagan,,
Graham Swift,4942037,
Tehilla Blad,250720347,
Jean-Baptiste Drouet d'Erlon,69027529,
Teodomiro Leite de Vasconcelos,123457843,
Hans Bronsart von Schellendorff,62333906,
Virginia Satir,72191859,
Issai Schur,27132789,
Henri Alleg,79018896,
Nicolas Gessner,102689257,
Barone Haussmann,44300016,
Adelaide di Löwenstein-Wertheim-Rosenberg,,
Ernst Hammerschmidt,39849029,
Rosette (attrice),12026329,
Bobby Hebb,79607573,
Yumi Hotta,14996277,
Sanjay Dutt,64240660,
Elio Vittorini,27072824,
Friedrich Wilhelm Marpurg,49267071,
Bernardino de Mendoza,165808,
Dyzma Gałaj,,
Michele dei Santi,89308150,
Robert K. Merton,34521128,
Karim Aga Khan IV,106723949,
Gilbert Lewis,30534916,
Henri Queuille,29570545,
Murray Bookchin,12305586,
Ernest Beaux,210344136,
Johann Karl Friedrich Rosenkranz,22178678,
Marianna Vittoria di Borbone-Spagna,70594376,
Benito Sanz y Forés,,
Claude Zidi,66591949,
Émile Allais,,
Danielle Harris,44509765,
Keiji Fujiwara,111888077,
Tom Tancredo,119497171,
George H. W. Bush,102345968,
Jacques Sernas,224844526,
Marian Smoluchowski,3263635,
Terry Reid,69131241,
Constantin Wilhelm Lambert Gloger,47519349,
Platone,79033288,
Thomas Jennefelt,67327185,
Bernardo De Dominici,37982596,
Omar Zoboli,7575886,
Vladimir Nikolaevič Čelomej,13657161,
Giacomo Debenedetti,34469924,
Koshi Rikdo,58911017,
Robert Aumann,56592553,
Karl Otto Koch,3405469,
Iker Casillas,249570845,
Victor Herbert,12491557,
Willem van Hanegem,38121923,
George Levick,93605864,
Giuseppe Incorpora,76589728,
Manetone,100193316,
Giovanni Battista Pirelli,,
Ken Anderson (wrestler),238177948,
Ángela Vallvey,,
Barry Shulman,4885958,
Fernando Rivera y Moncada,26345988,
Édouard Lockroy,,
Stewart Stern,46969341,
Karl Andree,35205063,
Dolores Gray,222783695,
Andrés Pastrana Arango,86674026,
George Edward Pickett,110863217,
Georges Cziffra,114148064,
Hasan al-Turabi,57418102,
Eustochia Calafato,22948312,
Joseph Kesselring,9986030,
Ekaterina Pavlovna Romanova,54940237,
Henry Briggs,59149892,
Michele Federico Sciacca,36956741,
Christophe Honoré,,
Jules Jean Baptiste Vincent Bordet,2546287,
Tony Brise,14733692,
Antonio Cifra,89090383,
Anthony Robbins,79359220,
Georges Descrières,,
Caspar Wessel,61663824,
Francesco Albanese,116770095,
Hugh Stott Taylor,27431011,
Artur Schnabel,14811475,
Sabellius,59475810,
Adolphe d'Ennery,61545357,
Duane Hanson,37191512,
Go-Daigo,18517454,
Michael Behe,85887686,
Cindy Williams,5132870,
Fëdor Fëdorovič Šaljapin,,
María Teresa León,66479739,
Alfred Delp,22135464,
Charles Léandre,,
John Lilly,72189026,
Ritchie Blackmore,24794790,
Emilio Praga,12348270,
Kurt Diemberger,34455723,
William Alfred Fowler,12386693,
Giovanni Francesco Busenello,8423,
Sigismund Felix von Ow-Felldorf,20829904,
Krešimir Baranović,,
Thomas Dekker (attore),66240587,
Giuliano di Eclano,4973142,
Pascual de Andagoya,34478755,
Lennart Carleson,40034640,
Adolf Bertram,61672900,
John Keegan,108223888,
Frank Mills,11506644,
Denis Mahon,79079555,
Nicla Vassallo,64171968,
Eugène Atget,,
Matt Reeves,80606738,
Mike Chapman,32424217,
Pablo Morillo,10190472,
Gustave Flourens,5028923,
James Dean,54199008,
Paul Castellano,54949106,
Edward Routh,61631216,
Frank Klepacki,103535340,
Grigorij Fedotov,81773155,
Giuseppe Valentini (musicista),32189902,
Henri Alekan,42028311,
Viggo Brun,64791537,
Julia Franck,32232813,
Gouverneur K. Warren,74154688,
Antonio Cesari,24705039,
Setona Mizushiro,42094704,
Anthony Wong Chau-sang,214882646,
Paul-Louis Carrière,41978796,
Konrad von Erlichshausen,62733164,
Nicolae Paulescu,6102971,
Gottlieb von Jagow,8155736,
Costanzo II,35247811,
Revaz Dogonadze,65452833,
Christoph Ludwig Agricola,908592,
John Brown (medico),62342596,
Farley Mowat,39381821,
Chen Jo-hsi,29531814,
Leslie Groves,10777493,
Robert Simonds,66203667,
Nicholas Udall,71484848,
Bartolomeo Passarotti,61818880,
Igort,58305356,
John L. Balderston,62334728,
Josef Andreas Jungmann,22184987,
Abraham Laboriel,2660438,
Moritz Hauptmann,66730057,
Charles Lamb,64007908,
Ray Johnson,105149012,
Ileana di Romania,90940843,
Gwilym Meirion Jenkins,41895701,
Tom Bosley,69127312,
Katherine Helmond,215380753,
Rickard Daniel Gwydir,25504929,
Chris Spedding,34646990,
Marco Materazzi,40596801,
Chris Rock,76522923,
Vere Gordon Childe,76388231,
Johannes Brassart,66666451,
Luigi Maria di Borbone-Spagna,89054668,
Jan Hendriks (attore),107413368,
Eugene Victor Debs,46769189,
Julius Rietz,66626698,
Brenda Fassie,42029257,
William Forsythe (coreografo),3272988,
Stanley Kramer,117395769,
Christopher Lee,117661392,
Pëtr Leonidovič Kapica,102375095,
Donavon Frankenreiter,24824917,
Benjamin Butler,64804990,
Go-Uda,73694433,
Corrado Ursi,2497602,
Johannes Otto Kehr,2866364,
David Murray (pilota automobilistico),91104798,
Jean-Yves Daniel-Lesur,115254214,
John Innes Mackintosh Stewart,103217778,
Lisa Hunt,50132179,
Zanabazar,111937340,
John Faithfull Fleet,47517692,
Russell Simmons,32185207,
Johann Christian Ludwig Hellwig,13064878,
David Walker,105921380,
Ben Chifley,75039561,
David Storey,51731693,
David Hedison,61756703,
Francesco Graziani (baritono),32261535,
Alberico da Barbiano,89108781,
Marcia Gay Harden,44492436,
Judy Ongg,6929331,
Eli Wallach,17409246,
Pia Degermark,161879573,
Giorgio Augusto di Meclemburgo-Strelitz,42730513,
Roger Kemble,71217767,
James Lockhart,100201023,
Dede Allen,120173410,
Klaus Fleming,53648774,
Johann Philipp Reis,74648489,
José Afonso,44497926,
Matilde di Canossa,37711457,
John James Audubon,14765625,
Sahachiro Hata,15169390,
Hermann Abendroth,195183,
Ethel Smyth,2660813,
Nicki Clyne,34246004,
Michael Cera,107240618,
Richard Hawkins,101084040,
Torsten Schmidt (atleta),37095831,
Sergio Cammariere,66701647,
Bertrand de Blanchefort,120365545,
Emidio De Felice,110949188,
Naruhiko Higashikuni,8937674,
Lee Majors,35703719,
Chris Gueffroy,175210612,
Robert Woodrow Wilson,75137382,
Franz Anton Maulbertsch,59876508,
Ub Iwerks,66672524,
Larry Cohen,65753887,
Patrick Cowley,19864955,
Robert Morley,5118451,
Gaio Cassio Longino,,
Fulvio Tomizza,85435729,
Kenton Couse,96682220,
Gualfardo di Verona,89552707,
Piper Perabo,66677039,
Tōru Takemitsu,29719500,
Gustav von Franck,31792504,
Ken Bates,31502048,
Fler,76057941,
Gianluca Petrella,54423838,
Martin Johnson,6788932,
Stafford Tavares,117331355,
Barbu Ștefănescu Delavrancea,,
Ulf von Euler,37908099,
George Dewey,67259534,
Flea,87560132,
Lajos Egri,81654667,
Francis Poulenc,71579067,
Pietro Nardini,66580145,IT\ICCU\LO1V\131780
Dominik García-Lorido,,
Menno Simons,44385105,
Tadeusz Miciński,24618073,
Bernard Pivot,110457668,
Mickey Rooney,24788308,
Federico Cristiano di Schaumburg-Lippe,40268141,
Johannes Bureus,37863456,
Santiago Amigorena,27227661,
José Reinaldo de Lima,66418152,
Brunetto Latini,19680057,
Giacomo Colosimo,33923044,
Marek Kalbus,25682950,
Helen Stephens,20775271,
Emiliano Tardif,84037487,
Noma Bar,26597674,
Carson Kressley,40586562,
Michael Worth,54359538,
Maria Antonia d'Austria,34811115,
Richard Briers,107219091,
Jonathan Cain,51888700,
Alfred Pleasonton,4212533,
Paula Danziger,113537271,
Gentleman (cantante),29272659,
Dana Dawson,71577608,
Niall Quinn,4442974,
Hugh Dowding,25415312,
Mike Bailey,91117822,
Edward Gibbon,24601933,
Carl Enckell,5834467,
Slaven Bilić,,
Jane Russell,116342697,
Enrico di Lussemburgo,85360255,
Archibald Scott Couper,30429855,
Juan Antonio Lavalleja,56987781,
Valente (imperatore romano),64806218,
Marco Antonio Da Mula,67286466,
Ivan Dias,206227895,
Giovanni Jona-Lasinio,162796819,
Nicole Fugere,170960123,
Adam Kubert,24823089,
August Bournonville,32055272,
Giuseppe Longhi,46753531,IT\ICCU\UBOV\547588
Ryan Kelley,51968430,
Ermanno Adolfo di Lippe-Detmold,8439215,
Peter Grünberg,28261852,
Maurice Dobb,59144876,
Andersen Viana,11701202,
Rosa Valetti,20455138,
Richard Harrison,39216403,
Teodora Comnena (1134-1183),81074663,
Viggo Kampmann,2192093,
José María Urbina,31060287,
Silvio Oddi,69739905,
Elizabeth Berkley,61747527,
George Marshall,66479870,
Dana (cantante),60763710,
Varkey Vithayathil,170351300,
Antonio Gandusio,91108769,
